FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C;IDAGLO_KAN;IMEAGLO_KA;IDAGLO_VOD;IMEAGLO_VO
1016;HS;11616275;20; ;20;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575519;167077;0; ;0; 
1017;HS;11616283;21; ;21;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575587;167295;0; ;0; 
1018;HS;11616305;23; ;23;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575669;167484;0; ;0; 
1019;HS;11616313;24; ;24;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575679;167505;0; ;0; 
1020;HS;11616364;29; ;29;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575894;167296;0; ;0; 
1021;HS;11616399;31; ;31;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575854;167583;0; ;0; 
1022;HS;11616402;32; ;32;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575891;167602;0; ;0; 
1023;HS;11582419;42; ;42;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576352;169097;3064;Gornja Radgona;3064;Črešnjevci
1024;HS;11582427;43; ;43;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576413;169166;3064;Gornja Radgona;3064;Črešnjevci
1025;HS;11582443;45; ;45;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576467;169126;3064;Gornja Radgona;3064;Črešnjevci
1026;HS;11582451;46; ;46;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576484;169080;3064;Gornja Radgona;3064;Črešnjevci
1027;HS;11582460;47; ;47;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576495;169062;3064;Gornja Radgona;3064;Črešnjevci
1028;HS;11582478;48; ;48;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576496;169046;3064;Gornja Radgona;3064;Črešnjevci
1029;HS;11582486;49; ;49;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576414;169034;3064;Gornja Radgona;3064;Črešnjevci
1030;HS;11582508;51; ;51;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576425;168987;3064;Gornja Radgona;3064;Črešnjevci
1031;HS;11582516;52; ;52;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576426;168965;3064;Gornja Radgona;3064;Črešnjevci
1032;HS;11582524;55; ;55;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576424;168873;3064;Gornja Radgona;3064;Črešnjevci
1033;HS;11582559;56; ;56;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576429;168844;3064;Gornja Radgona;3064;Črešnjevci
1034;HS;11582575;58; ;58;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576437;168810;3064;Gornja Radgona;3064;Črešnjevci
1035;HS;11582591;60; ;60;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576385;168938;3064;Gornja Radgona;3064;Črešnjevci
1036;HS;11582630;64; ;64;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576378;168822;3064;Gornja Radgona;3064;Črešnjevci
1037;HS;11582621;64;A;64A;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576388;168854;3064;Gornja Radgona;3064;Črešnjevci
1038;HS;11582648;65; ;65;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576368;168799;3064;Gornja Radgona;3064;Črešnjevci
1039;HS;11582656;67; ;67;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576282;168748;3064;Gornja Radgona;0; 
1040;HS;11582699;74; ;74;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576280;168621;3064;Gornja Radgona;3064;Črešnjevci
1041;HS;11582702;75; ;75;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576268;168590;3064;Gornja Radgona;3064;Črešnjevci
1042;HS;11582729;76; ;76;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576250;168606;3064;Gornja Radgona;3064;Črešnjevci
1043;HS;11582788;81; ;81;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575933;168700;3064;Gornja Radgona;3064;Črešnjevci
1044;HS;11582770;81;A;81A;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575942;168654;3064;Gornja Radgona;3064;Črešnjevci
1045;HS;11582796;82; ;82;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576024;168600;3064;Gornja Radgona;3064;Črešnjevci
1046;HS;11582826;85; ;85;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576293;168570;3064;Gornja Radgona;3064;Črešnjevci
1047;HS;11589642;28; ;28;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576254;170666;3064;Gornja Radgona;3064;Črešnjevci
1048;HS;11589669;29; ;29;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576302;170659;3064;Gornja Radgona;3064;Črešnjevci
1049;HS;11589677;30; ;30;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576272;170640;3064;Gornja Radgona;3064;Črešnjevci
1050;HS;11589693;32; ;32;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576292;170613;3064;Gornja Radgona;3064;Črešnjevci
1051;HS;11589707;33; ;33;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576321;170612;3064;Gornja Radgona;3064;Črešnjevci
1052;HS;11589715;34; ;34;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576299;170595;3064;Gornja Radgona;3064;Črešnjevci
1053;HS;11589723;35; ;35;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576331;170591;3064;Gornja Radgona;3064;Črešnjevci
1054;HS;11589731;36; ;36;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576318;170549;3064;Gornja Radgona;3064;Črešnjevci
1055;HS;11589740;37; ;37;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576342;170567;3064;Gornja Radgona;3064;Črešnjevci
1056;HS;11589758;38; ;38;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576339;170518;3064;Gornja Radgona;3064;Črešnjevci
1057;HS;11589766;39; ;39;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576353;170548;3064;Gornja Radgona;3064;Črešnjevci
1058;HS;11589782;41; ;41;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576364;170528;3064;Gornja Radgona;3064;Črešnjevci
1059;HS;11589812;43;A;43A;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576380;170492;3064;Gornja Radgona;3064;Črešnjevci
1060;HS;11589839;43;B;43B;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576408;170510;3064;Gornja Radgona;3064;Črešnjevci
1061;HS;11589855;45; ;45;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576388;170473;3064;Gornja Radgona;3064;Črešnjevci
1062;HS;11589871;47; ;47;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576421;170383;3064;Gornja Radgona;3064;Črešnjevci
1063;HS;11589901;51; ;51;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576451;170325;3064;Gornja Radgona;3064;Črešnjevci
1064;HS;11589910;53; ;53;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576459;170315;3064;Gornja Radgona;3064;Črešnjevci
1065;HS;11589928;55; ;55;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576470;170297;3064;Gornja Radgona;3064;Črešnjevci
1066;HS;11589936;57; ;57;16184861;10092752;11026826;21429392;10253063;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576470;170270;3064;Gornja Radgona;3064;Črešnjevci
1067;HS;11589944;1; ;1;16184870;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576283;169795;3064;Gornja Radgona;3064;Črešnjevci
1068;HS;11589952;2; ;2;16184870;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576293;169858;3064;Gornja Radgona;3064;Črešnjevci
1069;HS;11589979;3; ;3;16184870;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576279;169767;3064;Gornja Radgona;3064;Črešnjevci
1070;HS;11589987;4; ;4;16184870;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576272;169855;3064;Gornja Radgona;3064;Črešnjevci
1071;HS;11589995;5; ;5;16184870;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576265;169819;3064;Gornja Radgona;3064;Črešnjevci
1072;HS;11590004;6; ;6;16184870;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576220;169892;3064;Gornja Radgona;3064;Črešnjevci
1073;HS;11590012;8; ;8;16184870;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576202;169899;3064;Gornja Radgona;3064;Črešnjevci
1074;HS;11590039;10; ;10;16184870;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576191;169859;3064;Gornja Radgona;3064;Črešnjevci
1075;HS;11592988;1; ;1;16185167;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575907;170366;3064;Gornja Radgona;0; 
1076;HS;11593003;3; ;3;16185167;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575958;170402;3064;Gornja Radgona;3064;Črešnjevci
1077;HS;11590047;1; ;1;16184888;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576067;170882;3064;Gornja Radgona;3064;Črešnjevci
1078;HS;11590063;3; ;3;16184888;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576088;170789;3064;Gornja Radgona;3064;Črešnjevci
1079;HS;11606075;1; ;1;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571968;163967;0; ;0; 
1080;HS;11606091;3; ;3;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572664;163783;0; ;0; 
1081;HS;11606105;4;A;4A;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572155;164116;0; ;0; 
1082;HS;11606121;5; ;5;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572197;164176;0; ;0; 
1083;HS;11606130;6; ;6;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572183;164195;0; ;0; 
1084;HS;11606148;7; ;7;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572166;164246;0; ;0; 
1085;HS;11606156;8; ;8;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572183;164291;0; ;0; 
1086;HS;11606199;9; ;9;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572186;164379;0; ;0; 
1087;HS;11606202;10; ;10;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572087;164454;0; ;0; 
1088;HS;11606237;11; ;11;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572051;164456;0; ;0; 
1089;HS;11606229;11;A;11A;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572036;164413;0; ;0; 
1090;HS;11606261;13; ;13;16275891;10093023;11026826;21432237;10255228;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571893;164312;0; ;0; 
1091;HS;11616437;35; ;35;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576014;167579;0; ;0; 
1092;HS;11616445;36; ;36;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576035;167582;0; ;0; 
1093;HS;11616470;39; ;39;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576251;167464;0; ;0; 
1094;HS;11616488;40; ;40;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576306;167473;0; ;0; 
1095;HS;11616500;42; ;42;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576345;167399;0; ;0; 
1096;HS;11616518;43; ;43;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576385;167394;0; ;0; 
1097;HS;16171506;45;A;45A;16276073;10093201;11026826;21429392;10252806;1995-01-03 0:00:00;1996-02-01 0:00:00;V;576520;167499;0; ;0; 
1098;HS;11616569;47; ;47;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576367;167587;0; ;0; 
1099;HS;11582907;92; ;92;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576402;168636;3064;Gornja Radgona;3064;Črešnjevci
1100;HS;11582915;93; ;93;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576376;168680;3064;Gornja Radgona;3064;Črešnjevci
1101;HS;11582923;96; ;96;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576468;168728;3064;Gornja Radgona;0; 
1102;HS;11582931;98; ;98;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576405;168767;3064;Gornja Radgona;0; 
1103;HS;11582940;100; ;100;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576505;168800;3064;Gornja Radgona;3064;Črešnjevci
1104;HS;11582958;101; ;101;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576509;168563;3064;Gornja Radgona;3064;Črešnjevci
1105;HS;11583008;105; ;105;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576511;168506;3064;Gornja Radgona;3064;Črešnjevci
1106;HS;11583016;106; ;106;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576514;168530;3064;Gornja Radgona;3064;Črešnjevci
1107;HS;11583032;108; ;108;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576539;168481;3064;Gornja Radgona;3064;Črešnjevci
1108;HS;11583059;109; ;109;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576545;168458;3064;Gornja Radgona;3064;Črešnjevci
1109;HS;11583067;110; ;110;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576556;168435;3064;Gornja Radgona;3064;Črešnjevci
1110;HS;11583091;113; ;113;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576611;168399;3064;Gornja Radgona;3064;Črešnjevci
1111;HS;11583113;115; ;115;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576623;168361;3064;Gornja Radgona;3064;Črešnjevci
1112;HS;11583121;116; ;116;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576593;168345;3064;Gornja Radgona;3064;Črešnjevci
1113;HS;11583130;117; ;117;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576661;168317;3064;Gornja Radgona;3064;Črešnjevci
1114;HS;11583148;118; ;118;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576627;168274;3064;Gornja Radgona;3064;Črešnjevci
1115;HS;11583156;119; ;119;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576665;168300;3064;Gornja Radgona;3064;Črešnjevci
1116;HS;11583164;120; ;120;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576627;168220;3064;Gornja Radgona;3064;Črešnjevci
1117;HS;11583172;121; ;121;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576667;168250;3064;Gornja Radgona;3064;Črešnjevci
1118;HS;11583199;122; ;122;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576657;168174;3064;Gornja Radgona;3064;Črešnjevci
1119;HS;11583202;123; ;123;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576708;168208;3064;Gornja Radgona;0; 
1120;HS;11583229;124; ;124;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576680;168139;3064;Gornja Radgona;3064;Črešnjevci
1121;HS;11583237;125; ;125;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576699;168180;3064;Gornja Radgona;3064;Črešnjevci
1122;HS;11583245;126; ;126;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576693;168110;3064;Gornja Radgona;3064;Črešnjevci
1123;HS;11583253;127; ;127;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576722;168147;3064;Gornja Radgona;3064;Črešnjevci
1124;HS;11583261;128; ;128;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576165;168080;3064;Gornja Radgona;0; 
1125;HS;11583288;130; ;130;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576330;167870;0; ;0; 
1126;HS;11583296;131; ;131;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576266;167714;0; ;0; 
1127;HS;11583300;132; ;132;16275565;10092698;11026826;21429392;10252814;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576409;167624;0; ;0; 
1128;HS;11590080;5; ;5;16184888;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575935;170663;3064;Gornja Radgona;3064;Črešnjevci
1129;HS;11590098;8; ;8;16184888;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576056;170837;3064;Gornja Radgona;3064;Črešnjevci
1130;HS;11590101;10; ;10;16184888;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576044;170782;3064;Gornja Radgona;3064;Črešnjevci
1131;HS;11593011;2; ;2;16185175;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576266;169711;3064;Gornja Radgona;3064;Črešnjevci
1132;HS;11593020;3; ;3;16185175;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576235;169717;3064;Gornja Radgona;3064;Črešnjevci
1133;HS;11593038;4; ;4;16185175;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576214;169715;3064;Gornja Radgona;3064;Črešnjevci
1134;HS;11593046;5; ;5;16185175;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576192;169711;3064;Gornja Radgona;3064;Črešnjevci
1135;HS;11593062;7; ;7;16185175;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576150;169701;3064;Gornja Radgona;3064;Črešnjevci
1136;HS;11593089;2; ;2;16185183;10092752;11026826;21429392;10252768;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576379;170975;3064;Gornja Radgona;3064;Črešnjevci
1137;HS;11593119;4; ;4;16185183;10092752;11026826;21429392;10252768;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576395;170964;3064;Gornja Radgona;3064;Črešnjevci
1138;HS;11593160;1; ;1;16185191;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576326;169906;3064;Gornja Radgona;3064;Črešnjevci
1139;HS;11593178;2; ;2;16185191;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576301;169901;3064;Gornja Radgona;3064;Črešnjevci
1140;HS;11593194;4; ;4;16185191;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576293;169878;3064;Gornja Radgona;3064;Črešnjevci
1141;HS;11593208;5; ;5;16185191;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576314;169847;3064;Gornja Radgona;3064;Črešnjevci
1142;HS;11590128;1; ;1;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576160;170762;3064;Gornja Radgona;3064;Črešnjevci
1143;HS;11590144;3; ;3;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576172;170745;3064;Gornja Radgona;3064;Črešnjevci
1144;HS;11590179;5; ;5;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576186;170729;3064;Gornja Radgona;3064;Črešnjevci
1145;HS;11590187;6; ;6;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576189;170724;3064;Gornja Radgona;3064;Črešnjevci
1146;HS;11590209;8; ;8;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576201;170704;3064;Gornja Radgona;3064;Črešnjevci
1147;HS;11590217;9; ;9;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576206;170695;3064;Gornja Radgona;3064;Črešnjevci
1148;HS;11590225;10; ;10;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576134;170733;3064;Gornja Radgona;3064;Črešnjevci
1149;HS;11590241;12; ;12;16184896;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576173;170625;3064;Gornja Radgona;0; 
1150;HS;11590250;13; ;13;16184896;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576196;170602;3064;Gornja Radgona;0; 
1151;HS;11590268;14; ;14;16184896;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576220;170640;3064;Gornja Radgona;3064;Črešnjevci
1152;HS;11590276;15; ;15;16184896;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576233;170614;3064;Gornja Radgona;3064;Črešnjevci
1153;HS;11590292;17; ;17;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576286;170587;3064;Gornja Radgona;3064;Črešnjevci
