HSMID	ULICA	LABELA	NASLOV	STALNO	ZACASNO	VODA	KAN.	SMETI	GREZNICA	CADIS
11619541	Podgrad	53	Podgrad 53	2	0	1	1	0	1	1
11619568	Podgrad	55	Podgrad 55	3	0	1	1	0	1	1
11619584	Podgrad	57	Podgrad 57	2	0	1	1	0	1	1
11619592	Podgrad	58	Podgrad 58	0	0	1	0	0	0	1
11619606	Podgrad	59	Podgrad 59	0	0	0	0	0	0	0
11596231	Hercegovščak	32A	Hercegovščak 32A	2	0	1	0	1	1	1
11596258	Hercegovščak	33	Hercegovščak 33	1	0	1	0	1	1	1
11596266	Hercegovščak	34	Hercegovščak 34	6	0	1	0	1	1	1
11596304	Hercegovščak	37	Hercegovščak 37	4	0	1	0	1	1	1
11596312	Hercegovščak	38	Hercegovščak 38	4	0	1	0	1	1	1
11596371	Hercegovščak	43	Hercegovščak 43	0	0	0	0	0	0	0
11596401	Hercegovščak	45	Hercegovščak 45	0	0	1	0	1	1	1
11596428	Hercegovščak	47	Hercegovščak 47	0	0	1	0	0	0	1
11596444	Hercegovščak	48	Hercegovščak 48	0	0	1	0	0	0	1
11596452	Hercegovščak	49	Hercegovščak 49	4	0	1	0	1	1	1
11596479	Hercegovščak	50	Hercegovščak 50	3	0	1	0	1	1	1
11596487	Hercegovščak	51	Hercegovščak 51	9	0	1	0	1	1	1
11598226	Ivanjski Vrh	3	Ivanjski Vrh 3	0	0	0	0	0	0	0
11598218	Ivanjski Vrh	3A	Ivanjski Vrh 3A	4	0	0	0	1	1	1
11598242	Ivanjski Vrh	5	Ivanjski Vrh 5	2	0	0	0	1	1	1
11598277	Ivanjski Vrh	7	Ivanjski Vrh 7	2	0	0	0	1	1	1
11598285	Ivanjski Vrh	8	Ivanjski Vrh 8	2	0	0	0	0	1	1
11588719	Ljutomerska cesta	26	Ljutomerska cesta 26	2	0	1	1	0	1	1
11588727	Ljutomerska cesta	27	Ljutomerska cesta 27	4	5	1	0	0	1	1
11588735	Ljutomerska cesta	28	Ljutomerska cesta 28	5	9	1	1	0	1	1
11588743	Ljutomerska cesta	29	Ljutomerska cesta 29	0	7	0	0	0	0	1
11588751	Ljutomerska cesta	30	Ljutomerska cesta 30	0	0	1	1	0	0	1
11588760	Ljutomerska cesta	31	Ljutomerska cesta 31	0	1	1	0	1	1	1
11588778	Ljutomerska cesta	32	Ljutomerska cesta 32	1	0	1	0	0	1	1
11588794	Maistrov trg	1	Maistrov trg 1	0	0	1	1	0	0	1
11588808	Maistrov trg	2	Maistrov trg 2	0	0	1	1	0	0	1
11588816	Maistrov trg	3	Maistrov trg 3	0	0	1	1	0	0	1
11588824	Maistrov trg	4	Maistrov trg 4	0	0	0	1	0	0	1
11588832	Maistrov trg	5	Maistrov trg 5	0	0	1	1	0	0	1
11588859	Maistrov trg	6	Maistrov trg 6	22	1	1	1	0	0	1
11588875	Maistrov trg	9	Maistrov trg 9	0	0	1	0	0	0	1
11588883	Maistrov trg	11	Maistrov trg 11	0	5	1	0	0	1	1
11588891	Maistrov trg	12	Maistrov trg 12	6	0	0	0	0	1	1
11592554	Mala ulica	1	Mala ulica 1	7	0	1	1	0	1	1
11592562	Mala ulica	2	Mala ulica 2	0	0	1	1	0	0	1
11592589	Mala ulica	4	Mala ulica 4	4	0	1	1	0	1	1
11592597	Mala ulica	6	Mala ulica 6	3	0	1	1	0	1	1
11588905	Mariborska cesta	2	Mariborska cesta 2	3	0	1	1	0	1	1
11588913	Mariborska cesta	4	Mariborska cesta 4	18	0	1	1	0	0	1
11588921	Mariborska cesta	6	Mariborska cesta 6	3	2	1	1	0	1	1
11588930	Mariborska cesta	8	Mariborska cesta 8	5	0	1	1	0	0	1
11588964	Mariborska cesta	14	Mariborska cesta 14	5	0	1	1	0	1	1
11588972	Mariborska cesta	15	Mariborska cesta 15	5	0	1	0	0	1	1
11588999	Mariborska cesta	16	Mariborska cesta 16	2	0	1	1	0	1	1
11589006	Mariborska cesta	17	Mariborska cesta 17	3	0	1	1	0	1	1
11592619	Miklošičeva ulica	1	Miklošičeva ulica 1	2	1	1	1	0	1	1
11592627	Miklošičeva ulica	2	Miklošičeva ulica 2	6	0	1	0	1	1	1
11592635	Miklošičeva ulica	3	Miklošičeva ulica 3	4	0	1	0	1	1	1
11611982	Negova	1	Negova 1	4	0	3	0	1	1	1
11612008	Negova	2	Negova 2	1	0	3	0	1	1	1
11612016	Negova	3	Negova 3	0	0	3	0	1	1	1
11612032	Negova	6	Negova 6	2	0	0	0	1	1	1
11612059	Negova	7	Negova 7	4	0	3	1	0	1	1
11612067	Negova	8	Negova 8	1	0	3	1	0	1	1
11612075	Negova	10	Negova 10	7	0	3	1	0	1	1
11592643	Miklošičeva ulica	4	Miklošičeva ulica 4	2	0	1	0	1	1	1
11592660	Miklošičeva ulica	6	Miklošičeva ulica 6	2	0	1	0	1	1	1
11592678	Mladinska ulica	1	Mladinska ulica 1	18	2	1	1	0	0	1
11604056	Kunova	1	Kunova 1	6	0	3	0	1	1	1
11604072	Kunova	3	Kunova 3	0	0	0	0	0	0	0
11604129	Kunova	6	Kunova 6	3	0	3	0	1	1	1
11604137	Kunova	7	Kunova 7	6	0	0	0	1	1	1
11604153	Kunova	9	Kunova 9	3	0	0	0	1	1	1
11604161	Kunova	10	Kunova 10	1	0	3	0	1	1	1
11604170	Kunova	11	Kunova 11	1	0	3	0	1	0	1
11604188	Kunova	12	Kunova 12	0	0	0	0	0	0	0
11604196	Kunova	13	Kunova 13	4	0	3	0	1	1	1
11604218	Kunova	15	Kunova 15	4	0	3	0	1	1	1
11604226	Kunova	16	Kunova 16	0	0	0	0	0	0	0
11604234	Kunova	17	Kunova 17	2	0	3	0	1	1	1
11604242	Kunova	18	Kunova 18	1	0	3	0	1	1	1
11604269	Kunova	19	Kunova 19	2	0	3	0	1	1	1
11604285	Kunova	20	Kunova 20	1	0	0	0	0	0	0
11604277	Kunova	20A	Kunova 20A	1	0	3	0	1	1	1
11593950	Vaupotičeva ulica	7	Vaupotičeva ulica 7	2	0	1	1	0	1	1
11593968	Vodnikova ulica	2	Vodnikova ulica 2	4	0	1	1	0	1	1
11593976	Vodnikova ulica	3	Vodnikova ulica 3	5	0	1	1	0	1	1
11593992	Vodnikova ulica	6	Vodnikova ulica 6	1	0	1	1	0	1	1
11591752	Vodovodna ulica	1	Vodovodna ulica 1	5	1	1	1	0	1	1
11591779	Vodovodna ulica	2	Vodovodna ulica 2	3	0	1	1	0	1	1
11591787	Vodovodna ulica	3	Vodovodna ulica 3	2	0	1	1	0	1	1
11591795	Vodovodna ulica	4	Vodovodna ulica 4	6	0	1	1	0	1	1
11591809	Vodovodna ulica	5	Vodovodna ulica 5	2	0	1	1	0	1	1
11591817	Vodovodna ulica	6	Vodovodna ulica 6	1	0	1	1	0	1	1
11591825	Vodovodna ulica	7	Vodovodna ulica 7	4	0	1	1	0	1	1
11591833	Vodovodna ulica	8	Vodovodna ulica 8	1	0	1	1	0	1	1
11591841	Vodovodna ulica	9	Vodovodna ulica 9	4	0	1	1	0	1	1
11591850	Vodovodna ulica	10	Vodovodna ulica 10	5	0	1	1	0	1	1
11591868	Vodovodna ulica	11	Vodovodna ulica 11	3	0	1	1	0	1	1
11591876	Vodovodna ulica	12	Vodovodna ulica 12	3	0	1	1	0	1	1
11591884	Vodovodna ulica	13	Vodovodna ulica 13	1	0	1	1	0	1	1
11591892	Vodovodna ulica	14	Vodovodna ulica 14	3	0	1	1	0	1	1
11591906	Vodovodna ulica	15	Vodovodna ulica 15	6	0	1	1	0	1	1
11591914	Vodovodna ulica	16	Vodovodna ulica 16	3	0	1	1	0	1	1
11591922	Vodovodna ulica	18	Vodovodna ulica 18	1	0	1	1	0	1	1
11594000	Vrazova ulica	1	Vrazova ulica 1	4	0	1	1	0	1	1
11594018	Vrazova ulica	3	Vrazova ulica 3	3	0	1	1	0	1	1
11594026	Vrazova ulica	4	Vrazova ulica 4	4	0	1	1	0	1	1
11594034	Vrazova ulica	5	Vrazova ulica 5	4	0	1	1	0	1	1
11594042	Vrazova ulica	6	Vrazova ulica 6	0	0	1	1	0	1	1
11587666	Gubčeva cesta	1	Gubčeva cesta 1	1	0	1	0	0	1	1
11587674	Gubčeva cesta	2	Gubčeva cesta 2	0	0	1	0	0	0	1
11587682	Gubčeva cesta	3	Gubčeva cesta 3	4	0	1	0	0	1	1
11587704	Gubčeva cesta	4	Gubčeva cesta 4	0	0	0	0	0	0	0
11604293	Kunova	21	Kunova 21	4	0	3	0	1	1	1
11604315	Kunova	22	Kunova 22	1	0	0	0	0	0	0
11604307	Kunova	22A	Kunova 22A	5	0	3	0	1	1	1
11604323	Kunova	23	Kunova 23	3	0	3	0	0	0	1
11604331	Kunova	24A	Kunova 24A	5	0	3	0	0	0	1
11604366	Kunova	26	Kunova 26	4	0	3	0	1	1	1
11604374	Kunova	27	Kunova 27	5	0	3	0	1	1	1
11613462	Norički Vrh	15	Norički Vrh 15	3	0	1	1	0	1	1
11613489	Norički Vrh	16	Norički Vrh 16	3	0	1	0	1	1	1
11613519	Norički Vrh	18	Norički Vrh 18	6	0	1	1	0	1	1
11613527	Norički Vrh	19	Norički Vrh 19	2	0	1	1	0	1	1
11613535	Norički Vrh	20	Norički Vrh 20	5	0	1	1	0	1	1
11613551	Norički Vrh	22	Norički Vrh 22	12	0	1	1	0	1	1
11613560	Norički Vrh	23	Norički Vrh 23	2	0	1	1	0	1	1
11613578	Norički Vrh	24	Norički Vrh 24	2	0	1	1	0	1	1
11613586	Norički Vrh	25	Norički Vrh 25	8	0	1	0	0	1	1
11613608	Norički Vrh	27	Norički Vrh 27	4	0	1	1	0	1	1
11613616	Norički Vrh	28	Norički Vrh 28	3	0	1	1	0	1	1
11613659	Norički Vrh	31	Norički Vrh 31	2	0	1	1	0	1	1
11613667	Norički Vrh	32	Norički Vrh 32	4	0	1	1	0	1	1
11613675	Norički Vrh	33	Norički Vrh 33	1	0	0	0	1	1	1
11613683	Norički Vrh	34	Norički Vrh 34	1	0	1	0	1	1	1
11613691	Norički Vrh	35	Norički Vrh 35	3	0	1	0	1	1	1
11613705	Norički Vrh	36	Norički Vrh 36	1	0	0	0	1	1	1
11613713	Norički Vrh	37	Norički Vrh 37	2	0	0	0	0	0	0
11613721	Norički Vrh	38	Norički Vrh 38	3	0	1	0	1	1	1
11613730	Norički Vrh	39	Norički Vrh 39	1	0	0	0	1	1	1
11613756	Norički Vrh	41	Norički Vrh 41	4	0	1	1	0	1	1
11613764	Norički Vrh	42	Norički Vrh 42	2	0	0	0	0	0	0
11613772	Norički Vrh	43	Norički Vrh 43	2	0	1	1	0	1	1
11613799	Norički Vrh	44	Norički Vrh 44	3	1	1	0	0	1	1
11613802	Norički Vrh	45	Norički Vrh 45	3	0	1	1	0	0	1
11613829	Norički Vrh	46	Norički Vrh 46	5	0	1	1	0	1	1
11613837	Norički Vrh	47	Norički Vrh 47	3	0	1	1	0	1	1
11613845	Norički Vrh	48	Norički Vrh 48	2	0	1	1	0	1	1
11613853	Norički Vrh	49	Norički Vrh 49	0	0	1	1	0	0	1
11619100	Podgrad	10	Podgrad 10	5	0	0	1	0	1	1
11619118	Podgrad	11	Podgrad 11	4	0	1	1	0	1	1
11619126	Podgrad	13	Podgrad 13	0	0	1	0	0	0	1
11619134	Podgrad	14	Podgrad 14	0	0	0	0	0	0	0
11619142	Podgrad	15	Podgrad 15	4	0	1	1	0	1	1
11619169	Podgrad	16	Podgrad 16	2	0	1	0	0	1	1
11619185	Podgrad	18	Podgrad 18	5	0	1	1	0	1	1
11619193	Podgrad	19	Podgrad 19	3	0	1	1	0	1	1
11619207	Podgrad	20	Podgrad 20	3	0	1	1	0	1	1
11619215	Podgrad	21	Podgrad 21	0	0	0	0	0	0	0
11619223	Podgrad	22	Podgrad 22	2	0	1	1	0	1	1
11619231	Podgrad	23	Podgrad 23	5	0	1	1	0	1	1
11619240	Podgrad	24	Podgrad 24	7	0	1	1	0	1	1
11619258	Podgrad	25	Podgrad 25	1	0	0	0	0	0	0
11619266	Podgrad	26	Podgrad 26	1	0	1	0	1	1	1
11619274	Podgrad	27	Podgrad 27	1	0	1	0	1	1	1
11619282	Podgrad	28	Podgrad 28	4	0	1	0	1	1	1
11619312	Podgrad	31	Podgrad 31	2	0	1	0	1	1	1
11619339	Podgrad	32	Podgrad 32	0	0	1	0	0	0	1
11619347	Podgrad	33	Podgrad 33	7	0	1	1	0	1	1
11619355	Podgrad	34	Podgrad 34	2	0	1	1	0	1	1
11619371	Podgrad	37	Podgrad 37	6	0	1	1	0	1	1
11619380	Podgrad	38	Podgrad 38	0	0	0	0	0	0	0
11583776	Črešnjevci	177	Črešnjevci 177	3	0	1	0	1	1	1
11583792	Črešnjevci	179	Črešnjevci 179	4	0	0	0	1	1	1
11583806	Črešnjevci	180	Črešnjevci 180	3	0	1	0	1	1	1
11583814	Črešnjevci	181	Črešnjevci 181	2	0	1	0	1	1	1
11594069	Vrazova ulica	7	Vrazova ulica 7	3	0	1	1	0	1	1
11591469	Vrečova cesta	1	Vrečova cesta 1	3	0	1	1	0	1	1
11591477	Vrečova cesta	2	Vrečova cesta 2	2	0	0	1	0	1	1
11591493	Vrečova cesta	4	Vrečova cesta 4	1	0	1	1	0	1	1
11591507	Vrečova cesta	5	Vrečova cesta 5	1	0	1	1	0	1	1
11591515	Vrečova cesta	6	Vrečova cesta 6	0	0	1	1	0	0	1
11591531	Vrečova cesta	8	Vrečova cesta 8	4	0	1	1	0	1	1
11591540	Vrečova cesta	9	Vrečova cesta 9	5	0	1	1	0	1	1
11591558	Vrečova cesta	10	Vrečova cesta 10	6	0	1	1	0	1	1
11591566	Vrečova cesta	11	Vrečova cesta 11	2	0	1	1	0	1	1
11591582	Vrtna ulica	2	Vrtna ulica 2	1	0	1	1	0	1	1
11591604	Vrtna ulica	3	Vrtna ulica 3	41	3	1	1	0	0	1
11587712	Gubčeva cesta	5	Gubčeva cesta 5	0	0	0	1	0	1	1
11592279	Horvatova ulica	2	Horvatova ulica 2	1	0	1	1	0	1	1
11592287	Horvatova ulica	3	Horvatova ulica 3	0	0	1	1	0	0	1
11592295	Ilirska ulica	1	Ilirska ulica 1	4	0	1	1	0	1	1
11592309	Ilirska ulica	2	Ilirska ulica 2	4	0	1	1	0	1	1
11592317	Ilirska ulica	3	Ilirska ulica 3	2	0	1	1	0	1	1
11592325	Ilirska ulica	4	Ilirska ulica 4	4	0	1	1	0	1	1
11592333	Ilirska ulica	5	Ilirska ulica 5	1	0	1	1	0	1	1
11592341	Ilirska ulica	6	Ilirska ulica 6	5	0	1	1	0	1	1
11587747	Jurkovičeva ulica	1	Jurkovičeva ulica 1	4	0	0	0	0	1	1
11587755	Jurkovičeva ulica	2	Jurkovičeva ulica 2	1	0	1	1	0	1	1
11587763	Jurkovičeva ulica	3	Jurkovičeva ulica 3	4	0	1	1	0	1	1
11587771	Jurkovičeva ulica	5	Jurkovičeva ulica 5	0	0	0	1	0	1	1
11587780	Jurkovičeva ulica	7	Jurkovičeva ulica 7	0	0	0	0	0	0	0
11587798	Jurkovičeva ulica	9	Jurkovičeva ulica 9	0	0	0	0	0	0	0
11587801	Jurkovičeva ulica	11	Jurkovičeva ulica 11	0	0	0	0	0	0	0
11587836	Jurkovičeva ulica	15	Jurkovičeva ulica 15	2	0	1	1	0	1	1
11587852	Jurkovičeva ulica	17	Jurkovičeva ulica 17	0	0	0	0	0	0	0
11587879	Jurkovičeva ulica	19	Jurkovičeva ulica 19	1	0	1	1	0	1	1
11587895	Jurkovičeva ulica	23	Jurkovičeva ulica 23	0	0	0	0	0	0	0
11587909	Jurkovičeva ulica	25	Jurkovičeva ulica 25	0	0	1	1	0	0	1
11587917	Jurkovičeva ulica	27	Jurkovičeva ulica 27	2	0	0	1	0	1	1
11587925	Jurkovičeva ulica	29	Jurkovičeva ulica 29	0	0	1	1	0	1	1
11592350	Kajuhova ulica	1	Kajuhova ulica 1	2	0	1	1	0	1	1
11592368	Kajuhova ulica	2	Kajuhova ulica 2	4	0	1	1	0	1	1
11592376	Kajuhova ulica	3	Kajuhova ulica 3	4	0	1	1	0	1	1
11592392	Kajuhova ulica	5	Kajuhova ulica 5	4	0	1	0	0	1	1
11587933	Kerenčičeva ulica	1	Kerenčičeva ulica 1	0	0	1	1	0	1	1
11587941	Kerenčičeva ulica	2	Kerenčičeva ulica 2	5	1	1	1	0	1	1
11587950	Kerenčičeva ulica	3	Kerenčičeva ulica 3	0	0	1	1	0	1	1
11598293	Ivanjski Vrh	9	Ivanjski Vrh 9	4	0	0	0	1	1	1
11598307	Ivanjski Vrh	10	Ivanjski Vrh 10	0	0	0	0	0	0	0
11598315	Ivanjski Vrh	11	Ivanjski Vrh 11	0	0	0	0	0	0	0
11613861	Norički Vrh	50	Norički Vrh 50	1	0	1	1	0	1	1
11613870	Norički Vrh	51	Norički Vrh 51	1	0	1	0	1	1	1
11613888	Norički Vrh	52	Norički Vrh 52	5	0	1	0	0	1	1
11579361	Aženski Vrh	1	Aženski Vrh 1	0	0	0	0	0	0	0
11579388	Aženski Vrh	3	Aženski Vrh 3	5	0	1	0	1	1	1
11579396	Aženski Vrh	4	Aženski Vrh 4	0	0	1	0	1	1	1
11579400	Aženski Vrh	5	Aženski Vrh 5	3	0	1	0	1	1	1
11612504	Negova	51	Negova 51	3	0	3	0	1	1	1
19133036	Lomanoše	25A	Lomanoše 25A	0	0	1	0	1	1	1
11606962	Lomanoše	15	Lomanoše 15	4	0	1	0	1	1	1
19137082	Spodnja Ščavnica	41A	Spodnja Ščavnica 41A	1	1	3	0	0	0	1
11609686	Mele	27	Mele 27	2	0	1	1	0	1	1
19137147	Vodnikova ulica	5	Vodnikova ulica 5	3	0	1	1	0	1	1
19134423	Negova	65A	Negova 65A	4	0	3	0	1	1	1
19137112	Očeslavci	27C	Očeslavci 27C	2	0	1	0	1	1	1
11635938	Spodnja Ščavnica	83	Spodnja Ščavnica 83	2	0	0	0	1	1	1
11635946	Spodnja Ščavnica	84	Spodnja Ščavnica 84	4	0	0	0	0	1	1
11635962	Spodnja Ščavnica	86	Spodnja Ščavnica 86	0	0	0	0	0	0	0
11636004	Spodnja Ščavnica	89	Spodnja Ščavnica 89	3	0	0	0	1	1	1
11636012	Spodnja Ščavnica	90	Spodnja Ščavnica 90	3	0	0	0	1	1	1
11636039	Spodnja Ščavnica	91	Spodnja Ščavnica 91	0	0	0	0	0	0	0
11636047	Spodnja Ščavnica	92	Spodnja Ščavnica 92	3	0	0	0	1	1	1
11636063	Spodnja Ščavnica	94	Spodnja Ščavnica 94	0	1	3	0	1	1	1
11636071	Spodnja Ščavnica	95	Spodnja Ščavnica 95	1	0	0	0	0	1	1
11621201	Police	124	Police 124	3	0	1	0	1	1	1
11621236	Police	127	Police 127	4	0	1	0	1	1	1
11621244	Police	128	Police 128	4	0	1	0	1	1	1
11621287	Police	131	Police 131	3	0	1	0	1	1	1
11621295	Police	132	Police 132	5	0	1	0	1	1	1
11621309	Police	133	Police 133	7	0	0	0	1	0	1
11621317	Police	134	Police 134	3	0	1	0	1	1	1
11621333	Police	136	Police 136	2	0	1	0	1	1	1
11621341	Police	137	Police 137	4	0	1	0	1	1	1
11621350	Police	138	Police 138	3	0	0	0	1	1	1
11621376	Police	140	Police 140	0	0	1	0	1	0	1
11621384	Police	141	Police 141	3	0	1	0	1	1	1
11621406	Ptujska Cesta	1	Ptujska Cesta 1	0	0	0	0	0	1	1
11621392	Ptujska Cesta	1A	Ptujska Cesta 1A	2	0	1	0	0	1	1
11621422	Ptujska Cesta	3A	Ptujska Cesta 3A	1	0	1	0	1	1	1
11621457	Ptujska Cesta	4	Ptujska Cesta 4	2	0	1	0	1	1	1
11621473	Ptujska Cesta	6	Ptujska Cesta 6	3	0	1	0	1	1	1
11621481	Ptujska Cesta	7	Ptujska Cesta 7	0	0	1	0	1	0	1
11621503	Ptujska Cesta	8	Ptujska Cesta 8	1	0	1	0	1	1	1
11621490	Ptujska Cesta	8A	Ptujska Cesta 8A	6	0	1	0	1	0	1
11621511	Ptujska Cesta	9	Ptujska Cesta 9	2	0	1	0	1	1	1
11621538	Ptujska Cesta	10	Ptujska Cesta 10	1	0	0	0	0	0	0
11621520	Ptujska Cesta	10A	Ptujska Cesta 10A	5	0	1	0	1	1	1
11621546	Ptujska Cesta	11	Ptujska Cesta 11	1	0	1	0	1	1	1
11621554	Ptujska Cesta	12	Ptujska Cesta 12	0	0	0	0	0	0	0
11621562	Ptujska Cesta	13	Ptujska Cesta 13	1	0	1	0	1	1	1
11621589	Ptujska Cesta	14	Ptujska Cesta 14	3	0	1	0	1	0	1
11629873	Rodmošci	5	Rodmošci 5	0	0	0	0	0	0	0
11629881	Rodmošci	6	Rodmošci 6	1	0	1	0	1	1	1
11629903	Rodmošci	8	Rodmošci 8	7	0	0	0	1	1	1
11629920	Rodmošci	10	Rodmošci 10	2	0	1	0	1	1	1
11629938	Rodmošci	11	Rodmošci 11	1	0	1	0	1	1	1
11629954	Rodmošci	12	Rodmošci 12	1	0	1	0	1	1	1
11629989	Rodmošci	14	Rodmošci 14	7	0	1	0	1	1	1
11644058	Zbigovci	59	Zbigovci 59	8	0	1	0	1	1	1
11644082	Zbigovci	63	Zbigovci 63	4	0	1	0	1	1	1
11644112	Zbigovci	65A	Zbigovci 65A	1	0	1	0	1	1	1
11644139	Zbigovci	65B	Zbigovci 65B	6	0	1	0	1	1	1
11644155	Zbigovci	66	Zbigovci 66	2	0	1	0	1	1	1
11644163	Zbigovci	67	Zbigovci 67	5	0	1	0	1	1	1
11644180	Zbigovci	68	Zbigovci 68	1	1	1	0	1	1	1
11644171	Zbigovci	68A	Zbigovci 68A	0	0	1	0	1	1	1
11644198	Zbigovci	69	Zbigovci 69	4	0	1	0	1	1	1
11644210	Zbigovci	71	Zbigovci 71	2	0	1	0	1	1	1
19130681	Orehovci	1B	Orehovci 1B	5	0	1	0	1	1	1
19130541	Negova	50A	Negova 50A	2	0	3	0	1	1	1
11636110	Spodnja Ščavnica	97	Spodnja Ščavnica 97	2	1	0	0	1	1	1
11636314	Spodnji Ivanjci	1	Spodnji Ivanjci 1	7	0	0	0	1	1	1
11636349	Spodnji Ivanjci	2	Spodnji Ivanjci 2	1	0	0	0	0	0	0
11636322	Spodnji Ivanjci	2A	Spodnji Ivanjci 2A	5	0	0	0	1	1	1
11636403	Spodnji Ivanjci	3	Spodnji Ivanjci 3	1	0	0	0	1	1	1
11644228	Zbigovci	72	Zbigovci 72	1	0	1	0	1	0	1
11644236	Zbigovci	73	Zbigovci 73	0	0	1	0	1	0	1
11644244	Zbigovci	74	Zbigovci 74	0	0	0	0	0	0	0
11644252	Zbigovci	75	Zbigovci 75	4	0	1	0	1	1	1
11644287	Zbigovci	77	Zbigovci 77	2	0	1	0	1	1	1
11644295	Zbigovci	78	Zbigovci 78	2	0	1	0	1	1	1
11644317	Zbigovci	80	Zbigovci 80	5	0	1	0	1	1	1
11644325	Zbigovci	81	Zbigovci 81	1	0	1	0	1	1	1
11644333	Zbigovci	82	Zbigovci 82	1	2	1	0	1	1	1
11634745	Spodnja Ščavnica	2	Spodnja Ščavnica 2	3	0	0	0	1	0	1
11634753	Spodnja Ščavnica	3	Spodnja Ščavnica 3	3	0	0	0	1	1	1
11634770	Spodnja Ščavnica	6	Spodnja Ščavnica 6	1	0	1	0	0	0	1
11634800	Spodnja Ščavnica	9	Spodnja Ščavnica 9	1	0	1	0	0	0	1
11634826	Spodnja Ščavnica	10	Spodnja Ščavnica 10	0	0	1	0	0	0	1
11634834	Spodnja Ščavnica	11	Spodnja Ščavnica 11	0	0	0	0	0	0	0
11634842	Spodnja Ščavnica	12	Spodnja Ščavnica 12	1	0	1	0	1	1	1
11634869	Spodnja Ščavnica	13A	Spodnja Ščavnica 13A	3	0	1	0	1	0	1
11634885	Spodnja Ščavnica	14	Spodnja Ščavnica 14	2	0	0	0	1	1	1
11634931	Spodnja Ščavnica	17	Spodnja Ščavnica 17	0	0	0	0	0	0	0
11634923	Spodnja Ščavnica	17A	Spodnja Ščavnica 17A	2	0	0	0	1	0	1
11634940	Spodnja Ščavnica	18A	Spodnja Ščavnica 18A	4	0	1	0	1	1	1
11634982	Spodnja Ščavnica	19	Spodnja Ščavnica 19	4	0	3	0	1	1	1
11635008	Spodnja Ščavnica	20	Spodnja Ščavnica 20	5	0	3	0	1	1	1
11638937	Stavešinski Vrh	51	Stavešinski Vrh 51	0	0	1	0	1	0	1
11638945	Stavešinski Vrh	52	Stavešinski Vrh 52	2	0	1	0	1	1	1
11638961	Stavešinski Vrh	54	Stavešinski Vrh 54	4	0	1	0	1	1	1
11639003	Stavešinski Vrh	58	Stavešinski Vrh 58	3	0	1	0	1	1	1
11621619	Ptujska Cesta	15	Ptujska Cesta 15	1	0	1	0	1	1	1
11621597	Ptujska Cesta	15A	Ptujska Cesta 15A	4	0	1	0	1	1	1
16171484	Ptujska Cesta	15B	Ptujska Cesta 15B	4	1	1	0	1	1	1
11621643	Ptujska Cesta	18	Ptujska Cesta 18	0	0	1	0	1	0	1
11642799	Zagajski Vrh	1	Zagajski Vrh 1	7	0	3	0	1	1	1
11642772	Zagajski Vrh	1A	Zagajski Vrh 1A	3	0	3	0	1	1	1
11642837	Zagajski Vrh	4	Zagajski Vrh 4	7	0	3	0	1	1	1
11642845	Zagajski Vrh	5	Zagajski Vrh 5	3	1	3	0	1	0	1
11642853	Zagajski Vrh	6	Zagajski Vrh 6	3	1	3	0	1	1	1
11642888	Zagajski Vrh	8	Zagajski Vrh 8	3	0	3	0	1	1	1
11642934	Zagajski Vrh	12	Zagajski Vrh 12	3	0	3	0	1	1	1
11642969	Zagajski Vrh	13	Zagajski Vrh 13	0	0	3	0	0	0	1
11642993	Zagajski Vrh	19	Zagajski Vrh 19	1	0	0	0	1	1	1
11643019	Zagajski Vrh	20	Zagajski Vrh 20	1	0	3	0	1	1	1
11643035	Zagajski Vrh	21	Zagajski Vrh 21	0	0	0	0	0	0	0
11643043	Zagajski Vrh	22	Zagajski Vrh 22	4	0	3	0	1	1	1
11636454	Spodnji Ivanjci	6	Spodnji Ivanjci 6	8	0	1	0	0	0	1
11636489	Spodnji Ivanjci	8	Spodnji Ivanjci 8	4	0	1	0	0	0	1
11636519	Spodnji Ivanjci	9	Spodnji Ivanjci 9	4	0	1	0	1	0	1
11636497	Spodnji Ivanjci	9A	Spodnji Ivanjci 9A	0	0	0	0	0	0	0
11636543	Spodnji Ivanjci	12	Spodnji Ivanjci 12	5	0	0	0	1	1	1
11636551	Spodnji Ivanjci	13	Spodnji Ivanjci 13	1	0	1	0	1	0	1
11636586	Spodnji Ivanjci	15	Spodnji Ivanjci 15	2	0	1	0	1	1	1
11636616	Spodnji Ivanjci	17	Spodnji Ivanjci 17	0	0	1	0	1	0	1
11636624	Spodnji Ivanjci	18	Spodnji Ivanjci 18	5	0	1	0	1	1	1
11636667	Spodnji Ivanjci	21	Spodnji Ivanjci 21	1	0	0	0	0	1	1
11636675	Spodnji Ivanjci	22	Spodnji Ivanjci 22	2	0	1	0	1	1	1
11636721	Spodnji Ivanjci	26	Spodnji Ivanjci 26	2	0	1	0	1	1	1
11636730	Spodnji Ivanjci	27	Spodnji Ivanjci 27	1	0	1	0	1	1	1
11636756	Spodnji Ivanjci	29	Spodnji Ivanjci 29	4	0	0	0	1	1	1
11636772	Spodnji Ivanjci	31	Spodnji Ivanjci 31	8	0	1	0	1	0	1
11636799	Spodnji Ivanjci	32	Spodnji Ivanjci 32	0	1	1	0	1	1	1
11636802	Spodnji Ivanjci	33	Spodnji Ivanjci 33	4	0	1	0	1	1	1
11636829	Spodnji Ivanjci	34	Spodnji Ivanjci 34	1	0	1	0	1	1	1
